datetime,year,day,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,458,459,460
1/1/2020 0:00,2020,1/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020 1:00,2020,1/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020 2:00,2020,1/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020 3:00,2020,1/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020 4:00,2020,1/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020 5:00,2020,1/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020 6:00,2020,1/1/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/1/2020 7:00,2020,1/1/2021,0,0,0.183297991,0,0,0.126933758,0.231598756,0.225701077,0.234931252,0.201421472,0.216885874,0.249689542,0.145064307,0,0,0,0,0.077093798,0,0.094098606,0.156507891,0.155163256,0.071120329,0.097701504,0.145064742,0.111077699,0.163386162,0.129043791,0.132529664,0.172831138,0.172818615,0.172681164,0.191290254,0.199905434,0.202445246,0.212842143,0.198957992,0.17510034,0.186968921,0.181369603,0.198476116,0.158599681,0.237745391,0.162773635,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.386080105,0.126933758,0.156507891,0.386080105
1/1/2020 8:00,2020,1/1/2021,0.185066935,0.203881759,0.514915561,0.242561205,0.139500233,0.45505011,0.589979141,0.576528291,0.553470881,0.560397902,0.513973396,0.575381636,0.526032247,0.087624106,0.087326411,0.063763114,0.08018835,0.207559464,0.096119758,0.452548695,0.505742954,0.503514035,0.339893534,0.344843564,0.463686781,0.462363119,0.506389902,0.473210526,0.468142124,0.497054718,0.49902112,0.498895464,0.522362024,0.525678836,0.528805635,0.531741406,0.541531294,0.528701239,0.533679877,0.534751509,0.508848825,0.497909192,0.578619466,0.504592288,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.630334865,0.45505011,0.505742954,0.630334865
1/1/2020 9:00,2020,1/1/2021,0.504298563,0.506428853,0.770999247,0.50516173,0.433300959,0.477807632,0.796870114,0.788129887,0.755633488,0.766795851,0.725173959,0.794302503,0.760017609,0.230998688,0.183879281,0.114839133,0.325326679,0.593126902,0.451862326,0.701264848,0.799530813,0.822297497,0.641404682,0.760083883,0.693700193,0.662448938,0.74468987,0.700641566,0.702882428,0.730470064,0.73334417,0.733256991,0.759504146,0.756838458,0.757984953,0.757590669,0.766654828,0.751804877,0.755390799,0.758283887,0.737772956,0.714892972,0.812997291,0.742537783,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.691398555,0.477807632,0.799530813,0.691398555
