datetime,year,day,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,455,456,457
1/1/2020 0:00,2020,1/1/2021,0,0,0,0.0052,0,0.0423,0.1031,0,0,0,0,0,0.0052,0,0,0,0.1909,0,0.8554,0.0052,0,0.0423,0,0,0,0,0,0,0.0052,0,0,0,0.0052,0,0,0,0,0,0,0.0052,0,0,0.0423,0,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.841852638,0.0052,0.0423,0.841852638
1/1/2020 1:00,2020,1/1/2021,0,0.0052,0,0.0052,0,0.0423,0.3127,0,0,0,0,0,0,0,0,0.0052,0.1909,0,0.6693,0.0052,0.0423,0.1031,0,0,0,0,0,0,0,0,0,0,0.1031,0,0,0,0,0,0.0052,0.0052,0,0,0.0052,0,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.893889582,0.0052,0.0052,0.893889582
1/1/2020 2:00,2020,1/1/2021,0,0.0052,0.0052,0.0423,0,0.0423,0.3127,0,0,0,0,0,0.0052,0,0,0.0052,0.1909,0,0.8554,0.0423,0,0.0423,0,0,0,0,0,0,0,0,0,0,0.0423,0,0,0,0,0,0.0052,0,0,0,0.0052,0,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.841061504,0.0423,0.0052,0.841061504
1/1/2020 3:00,2020,1/1/2021,0,0.0052,0.0052,0,0,0.0423,0.3127,0,0,0.0052,0,0,0.0052,0,0,0.0052,0.3127,0,0.8554,0.1031,0.0423,0.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423,0,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0.815822096,0,0.0423,0.815822096
1/1/2020 4:00,2020,1/1/2021,0.0052,0.0423,0.0423,0,0,0.0423,0.3127,0.0423,0,0.3127,0,0,0,0,0,0.0052,0.1909,0,0.8554,0.1909,0.0423,0.1031,0.0423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423,0,0,0,0,0,0.0052,0.0052,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0.782456146,0,0.0052,0.782456146
1/1/2020 5:00,2020,1/1/2021,0.0423,0.1031,0.0052,0,0,0.3127,0.4731,0.0052,0.0052,0.4731,0.0052,0,0.0423,0,0,0.0052,0.3127,0,0.8554,0.1909,0.1909,0.1031,0.1031,0,0,0,0,0.0052,0,0,0,0,0.3127,0,0,0,0.1909,0,0,0,0,0,0.0052,0,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0.694949317,0,0.0052,0.694949317
1/1/2020 6:00,2020,1/1/2021,0.0423,0.1031,0,0.0052,0,0.1909,0.4731,0.0052,0,0.4731,0.0052,0,0.1031,0,0,0.0052,0.3127,0,0.8554,0.4731,0.1031,0.1909,0.1031,0,0,0,0,0,0,0,0,0,0.4731,0,0,0,0.4731,0,0,0,0,0,0.0423,0,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.561640731,0.0052,0.0423,0.561640731
1/1/2020 7:00,2020,1/1/2021,0.1031,0.1909,0,0.0052,0.1031,0.1909,0.4731,0,0,0.4731,0.0052,0,0.1031,0,0,0.0052,0.3127,0,0.9641,0.6693,0.1909,0.1909,0.1031,0,0,0,0,0.0423,0,0,0,0,0.1031,0,0.0052,0.0052,0.8554,0,0,0,0,0,0.0423,0,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.432778746,0.0052,0.0423,0.432778746
1/1/2020 8:00,2020,1/1/2021,0.1031,0.3127,0.0052,0,0.0423,0.3127,0.6693,0,0,0.4731,0.0052,0,0.0052,0,0,0.0052,0.3127,0,0.9942,0.8554,0.4731,0.3127,0.0423,0,0,0,0,0.1031,0,0,0,0,0.0052,0,0.0052,0.0052,0.9641,0,0,0,0,0,0.1031,0,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0.395001936,0,0.1031,0.395001936
